STATION_ID,DATE TIME,OBS DATE,VALUE,Rounded Date,Rainfall,Cumulative Daily Rainfall,Event ID,Cumulative Rainfall per Event
BLN,2015-10-16 11:08,2015-10-16 11:08:00,0.0,2015-10-16 11:00:00,0.0,0.0,0,0.0
BLN,2015-10-16 23:08,2015-10-16 23:08:00,0.0,2015-10-16 23:00:00,0.0,0.0,0,0.0
BLN,2015-10-17 11:08,2015-10-17 11:08:00,0.0,2015-10-17 11:00:00,0.0,0.0,0,0.0
BLN,2015-10-17 23:08,2015-10-17 23:08:00,0.0,2015-10-17 23:00:00,0.0,0.0,0,0.0
BLN,2015-10-18 11:08,2015-10-18 11:08:00,0.0,2015-10-18 11:00:00,0.0,0.0,0,0.0
BLN,2015-10-18 23:08,2015-10-18 23:08:00,0.0,2015-10-18 23:00:00,0.0,0.0,0,0.0
BLN,2015-10-19 11:08,2015-10-19 11:08:00,0.0,2015-10-19 11:00:00,0.0,0.0,0,0.0
BLN,2015-10-19 23:08,2015-10-19 23:08:00,0.0,2015-10-19 23:00:00,0.0,0.0,0,0.0
BLN,2015-10-20 11:08,2015-10-20 11:08:00,0.0,2015-10-20 11:00:00,0.0,0.0,0,0.0
BLN,2015-10-20 23:08,2015-10-20 23:08:00,0.0,2015-10-20 23:00:00,0.0,0.0,0,0.0
BLN,2015-10-21 11:08,2015-10-21 11:08:00,0.0,2015-10-21 11:00:00,0.0,0.0,0,0.0
BLN,2015-10-21 23:08,2015-10-21 23:08:00,0.0,2015-10-21 23:00:00,0.0,0.0,0,0.0
BLN,2015-10-23 11:08,2015-10-23 11:08:00,0.0,2015-10-23 11:00:00,0.0,0.0,1,0.0
BLN,2015-10-24 11:08,2015-10-24 11:08:00,0.0,2015-10-24 11:00:00,0.0,0.0,2,0.0
BLN,2015-10-24 23:08,2015-10-24 23:08:00,0.0,2015-10-24 23:00:00,0.0,0.0,2,0.0
BLN,2015-10-25 11:08,2015-10-25 11:08:00,0.0,2015-10-25 11:00:00,0.0,0.0,2,0.0
BLN,2015-10-26 11:08,2015-10-26 11:08:00,0.0,2015-10-26 11:00:00,0.0,0.0,3,0.0
BLN,2015-10-26 23:08,2015-10-26 23:08:00,0.0,2015-10-26 23:00:00,0.0,0.0,3,0.0
BLN,2015-10-27 23:08,2015-10-27 23:08:00,0.0,2015-10-27 23:00:00,0.0,0.0,4,0.0
BLN,2015-10-28 11:08,2015-10-28 11:08:00,0.0,2015-10-28 11:00:00,0.0,0.0,4,0.0
BLN,2015-10-28 23:08,2015-10-28 23:08:00,0.0,2015-10-28 23:00:00,0.0,0.0,4,0.0
BLN,2015-10-29 11:08,2015-10-29 11:08:00,0.0,2015-10-29 11:00:00,0.0,0.0,4,0.0
BLN,2015-10-29 23:08,2015-10-29 23:08:00,0.0,2015-10-29 23:00:00,0.0,0.0,4,0.0
BLN,2015-10-30 23:08,2015-10-30 23:08:00,0.0,2015-10-30 23:00:00,0.0,0.0,5,0.0
BLN,2015-10-31 11:08,2015-10-31 11:08:00,0.0,2015-10-31 11:00:00,0.0,0.0,5,0.0
BLN,2015-10-31 23:08,2015-10-31 23:08:00,0.0,2015-10-31 23:00:00,0.0,0.0,5,0.0
BLN,2015-11-01 22:08,2015-11-01 22:08:00,0.0,2015-11-01 22:00:00,0.0,0.0,5,0.0
BLN,2015-11-02 02:19,2015-11-02 02:19:00,0.04,2015-11-02 02:00:00,0.04,0.04,5,0.04
BLN,2015-11-02 02:37,2015-11-02 02:37:00,0.08,2015-11-02 03:00:00,0.04,0.08,5,0.08
BLN,2015-11-02 03:05,2015-11-02 03:05:00,0.12,2015-11-02 03:00:00,0.0399999999999999,0.12,5,0.1199999999999999
BLN,2015-11-02 03:26,2015-11-02 03:26:00,0.16,2015-11-02 03:00:00,0.04,0.16,5,0.1599999999999999
