Rounded Date,Rainfall,OBS DATE,VALUE,Cumulative Daily Rainfall,Event ID,Cumulative Rainfall per Event
2021-03-25 01:00:00,0.0,2021-03-25 00:57:00,18.75,0.0,1338,0.0399999999999991
2021-03-25 13:00:00,0.0,2021-03-25 12:57:00,18.75,0.0,1338,0.0399999999999991
2021-03-26 01:00:00,0.0,2021-03-26 00:57:00,18.75,0.0,1338,0.0399999999999991
2021-03-26 13:00:00,0.0,2021-03-26 12:57:00,18.75,0.0,1338,0.0399999999999991
2021-03-27 01:00:00,0.0,2021-03-27 00:57:00,18.75,0.0,1338,0.0399999999999991
2021-03-27 13:00:00,0.0,2021-03-27 12:57:00,18.75,0.0,1338,0.0399999999999991
2021-03-28 01:00:00,0.0,2021-03-28 00:57:00,18.75,0.0,1338,0.0399999999999991
2021-03-28 13:00:00,0.0,2021-03-28 12:59:00,18.75,0.0,1338,0.0399999999999991
2021-03-29 01:00:00,0.0,2021-03-29 00:59:00,18.75,0.0,1338,0.0399999999999991
2021-03-29 13:00:00,0.0,2021-03-29 12:59:00,18.75,0.0,1338,0.0399999999999991
2021-03-30 13:00:00,0.0,2021-03-30 12:59:00,18.75,0.0,1338,0.0399999999999991
2021-03-31 01:00:00,0.0,2021-03-31 00:59:00,18.75,0.0,1338,0.0399999999999991
2021-03-31 13:00:00,0.0,2021-03-31 12:59:00,18.75,0.0,1338,0.0399999999999991
2021-04-01 01:00:00,0.0,2021-04-01 00:59:00,18.75,0.0,1338,0.0399999999999991
2021-04-01 13:00:00,0.0,2021-04-01 12:59:00,18.75,0.0,1338,0.0399999999999991
2021-04-02 01:00:00,0.0,2021-04-02 00:59:00,18.75,0.0,1338,0.0399999999999991
2021-04-02 13:00:00,0.0,2021-04-02 12:59:00,18.75,0.0,1338,0.0399999999999991
2021-04-03 01:00:00,0.0,2021-04-03 00:59:00,18.75,0.0,1338,0.0399999999999991
2021-04-03 13:00:00,0.0,2021-04-03 12:59:00,18.75,0.0,1338,0.0399999999999991
2021-04-04 01:00:00,0.0,2021-04-04 00:59:00,18.75,0.0,1338,0.0399999999999991
2021-04-04 13:00:00,0.0,2021-04-04 12:59:00,18.75,0.0,1338,0.0399999999999991
2021-04-05 01:00:00,0.0,2021-04-05 00:59:00,18.75,0.0,1338,0.0399999999999991
2021-04-05 13:00:00,0.0,2021-04-05 12:59:00,18.75,0.0,1338,0.0399999999999991
2021-04-06 01:00:00,0.0,2021-04-06 00:59:00,18.75,0.0,1338,0.0399999999999991
2021-04-06 13:00:00,0.0,2021-04-06 12:59:00,18.75,0.0,1338,0.0399999999999991
2021-04-07 01:00:00,0.0,2021-04-07 00:59:00,18.75,0.0,1338,0.0399999999999991
2021-04-08 01:00:00,0.0,2021-04-08 00:59:00,18.75,0.0,1338,0.0399999999999991
2021-04-08 13:00:00,0.0,2021-04-08 12:59:00,18.75,0.0,1338,0.0399999999999991
2021-04-09 01:00:00,0.0,2021-04-09 00:59:00,18.75,0.0,1338,0.0399999999999991
2021-04-09 13:00:00,0.0,2021-04-09 12:59:00,18.75,0.0,1338,0.0399999999999991
2021-04-10 01:00:00,0.0,2021-04-10 00:59:00,18.75,0.0,1338,0.0399999999999991
2021-04-10 13:00:00,0.0,2021-04-10 12:59:00,18.75,0.0,1338,0.0399999999999991
2021-04-11 01:00:00,0.0,2021-04-11 00:59:00,18.75,0.0,1338,0.0399999999999991
2021-04-11 13:00:00,0.0,2021-04-11 12:59:00,18.75,0.0,1338,0.0399999999999991
2021-04-12 01:00:00,0.0,2021-04-12 00:59:00,18.75,0.0,1338,0.0399999999999991
2021-04-12 13:00:00,0.0,2021-04-12 12:59:00,18.75,0.0,1338,0.0399999999999991
2021-04-13 01:00:00,0.0,2021-04-13 00:59:00,18.75,0.0,1338,0.0399999999999991
2021-04-13 13:00:00,0.0,2021-04-13 12:59:00,18.75,0.0,1338,0.0399999999999991
2021-04-14 01:00:00,0.0,2021-04-14 00:59:00,18.75,0.0,1338,0.0399999999999991
2021-04-16 01:00:00,0.0,2021-04-16 00:59:00,18.75,0.0,1338,0.0399999999999991
2021-04-16 13:00:00,0.0,2021-04-16 12:59:00,18.75,0.0,1338,0.0399999999999991
2021-04-17 01:00:00,0.0,2021-04-17 00:59:00,18.75,0.0,1338,0.0399999999999991
2021-04-17 13:00:00,0.0,2021-04-17 12:59:00,18.75,0.0,1338,0.0399999999999991
2021-04-18 01:00:00,0.0,2021-04-18 00:59:00,18.75,0.0,1338,0.0399999999999991
2021-04-18 13:00:00,0.0,2021-04-18 12:59:00,18.75,0.0,1338,0.0399999999999991
2021-04-19 01:00:00,0.0,2021-04-19 00:59:00,18.75,0.0,1338,0.0399999999999991
2021-04-19 13:00:00,0.0,2021-04-19 12:59:00,18.75,0.0,1338,0.0399999999999991
2021-04-20 01:00:00,0.0,2021-04-20 00:59:00,18.75,0.0,1338,0.0399999999999991
2021-04-20 13:00:00,0.0,2021-04-20 12:59:00,18.75,0.0,1338,0.0399999999999991
2021-04-21 01:00:00,0.0,2021-04-21 00:59:00,18.75,0.0,1338,0.0399999999999991
