Latitude,Longitude,Distance,Major_Flooding_NAVD88,Moderate_Flooding_NAVD88,Minor_Flooding_NAVD88,Action_Flooding_NAVD88,fid,Named,Cumulative_Distance,Interpolated_Major_Flooding_NAVD88,Interpolated_Moderate_Flooding_NAVD88,Interpolated_Minor_Flooding_NAVD88,Interpolated_Action_Flooding_NAVD88
37.015781,-122.056172,,,,,,1.0,Yes,36768.14090534869,,,,
37.015799,-122.05194,,,,,,1.0,Yes,37144.765689422966,,,,
37.015803,-122.059575,,,,,,1.0,Yes,37824.22929471721,,,,
37.015819,-122.056097,,,,,,1.0,Yes,38133.75286937571,,,,
37.015839,-122.046934,,,,,,1.0,Yes,38949.20073639386,,,,
37.015854,-122.055973,,,,,,1.0,Yes,39753.611961823844,,,,
37.015854,-122.055095,,,,,,1.0,Yes,39831.74798068274,,,,
37.015889,-122.055782,,,,,,1.0,Yes,39893.009548438604,,,,
37.015904,-122.055253,,,,,,1.0,Yes,39940.116340940825,,,,
37.01591,-122.055589,,,,,,1.0,Yes,39970.02544430337,,,,
37.015916,-122.055424,,,,,,1.0,Yes,39984.724398693426,,,,
37.015939,-122.051976,,,,,,1.0,Yes,40291.58323074411,,,,
37.015942,-122.046984,,,,,,1.0,Yes,40735.836845246144,,,,
37.015992,-122.059734,,,,,,1.0,Yes,41870.51187631681,,,,
37.016077,-122.052005,,,,,,1.0,Yes,42558.40327930908,,,,
37.016173,-122.059793,,,,,,1.0,Yes,43251.56164454226,,,,
37.016178,-122.0598,,,,,,1.0,Yes,43252.39589206303,,,,
37.016191,-122.052023,,,,,,1.0,Yes,43944.49441959471,,,,
37.016199,-122.047172,,,,,,1.0,Yes,44376.199357370104,,,,
37.016322,-122.052025,,,,,,1.0,Yes,44808.29666250373,,,,
37.016367,-122.047313,,,,,,1.0,Yes,45227.65960483338,,,,
37.016412,-122.059823,,,,,,1.0,Yes,46340.96777206411,,,,
37.016412,-122.059823,,,,,,1.0,Yes,46340.96777206411,,,,
37.016432,-122.059825,,,,,,1.0,Yes,46343.19445588411,,,,
37.01648,-122.052023,,,,,,1.0,Yes,47037.53426397575,,,,
37.016491,-122.059841,,,,,,1.0,Yes,47733.27831955057,,,,
37.01655,-122.047407,,,,,,1.0,Yes,48839.8293238274,,,,
37.016677,-122.052034,,,,,,1.0,Yes,49251.83784702621,,,,
37.016693,-122.059953,,,,,,1.0,Yes,49956.569463889246,,,,
37.016696,-122.047425,,,,,,1.0,Yes,51071.46389021462,,,,
37.016837,-122.052045,,,,,,1.0,Yes,51482.90516878455,,,,
37.016865,-122.047448,,,,,,1.0,Yes,51892.0133095988,,,,
37.016974,-122.052081,,,,,,1.0,Yes,52304.49040687181,,,,
37.016978,-122.047488,,,,,,1.0,Yes,52713.23034989494,,,,
37.017096,-122.047532,,,,,,1.0,Yes,52726.89862412027,,,,
37.017108,-122.052116,,,,,,1.0,Yes,53134.83889938796,,,,
37.017184,-122.060225,,,,,,1.0,Yes,53856.52172930546,,,,
37.017188,-122.052173,,,,,,1.0,Yes,54573.08250754798,,,,
37.017209,-122.047586,,,,,,1.0,Yes,54981.29372081584,,,,
37.017269,-122.047614,,,,,,1.0,Yes,54988.4033536934,,,,
37.017273,-122.052247,,,,,,1.0,Yes,55400.70137601107,,,,
37.017366,-122.052358,,,,,,1.0,Yes,55414.987662499145,,,,
37.017409,-122.047652,,,,,,1.0,Yes,55833.80837590595,,,,
37.017423,-122.052425,,,,,,1.0,Yes,56258.5670087009,,,,
37.017454,-122.047668,,,,,,1.0,Yes,56681.912792335934,,,,
37.017454,-122.047668,,,,,,1.0,Yes,56681.912792335934,,,,
37.017525,-122.052508,,,,,,1.0,Yes,57112.70265636651,,,,
37.017526,-122.047695,,,,,,1.0,Yes,57541.01750202942,,,,
37.017582,-122.060439,,,,,,1.0,Yes,58675.138450211634,,,,
37.017621,-122.052597,,,,,,1.0,Yes,59373.02046932912,,,,
37.017725,-122.052667,,,,,,1.0,Yes,59386.1359624908,,,,
37.017821,-122.060588,,,,,,1.0,Yes,60091.11378430441,,,,
37.017822,-122.052723,,,,,,1.0,Yes,60791.02716956268,,,,
37.017925,-122.060679,,,,,,1.0,Yes,61499.130502568114,,,,
37.017963,-122.047923,,,,,,1.0,Yes,62634.30434918435,,,,
37.017968,-122.060714,,,,,,1.0,Yes,63772.5848532184,,,,
37.01804,-122.047961,,,,,,1.0,Yes,64907.51113035473,,,,
37.018153,-122.060855,,,,,,1.0,Yes,66055.0241001452,,,,
37.018162,-122.048029,,,,,,1.0,Yes,67196.41670954619,,,,
37.018171,-122.052917,,,,,,1.0,Yes,67631.40337662328,,,,
37.018274,-122.048087,,,,,,1.0,Yes,68061.37910066036,,,,
37.018354,-122.053,,,,,,1.0,Yes,68498.67867237056,,,,
37.018363,-122.048116,,,,,,1.0,Yes,68933.30828487869,,,,
37.018388,-122.060942,,,,,,1.0,Yes,70074.70056859826,,,,
37.018499,-122.048202,,,,,,1.0,Yes,71208.50223022564,,,,
37.018532,-122.053059,,,,,,1.0,Yes,71640.74258368768,,,,
37.018706,-122.060955,,,,,,1.0,Yes,72343.67261904606,,,,
37.018728,-122.048369,,,,,,1.0,Yes,73463.7015201706,,,,
37.018855,-122.04847,,,,,,1.0,Yes,73480.41768466559,,,,
37.018888,-122.060911,,,,,,1.0,Yes,74587.5442122951,,,,
37.019008,-122.048602,,,,,,1.0,Yes,75682.9979004054,,,,
37.019042,-122.060887,,,,,,1.0,Yes,76776.24029490711,,,,
37.019139,-122.048715,,,,,,1.0,Yes,77859.47292617429,,,,
37.019245,-122.048831,,,,,,1.0,Yes,77875.12358837623,,,,
37.019312,-122.053226,,,,,,1.0,Yes,78266.30177098526,,,,
37.01933,-122.060756,,,,,,1.0,Yes,78936.3930081424,,,,
37.019405,-122.053236,,,,,,1.0,Yes,79605.6427286109,,,,
37.019415,-122.049008,,,,,,1.0,Yes,79981.89003036873,,,,
37.019429,-122.060731,,,,,,1.0,Yes,81025.10954953023,,,,
37.019528,-122.060705,,,,,,1.0,Yes,81036.33735169255,,,,
37.019541,-122.053241,,,,,,1.0,Yes,81700.55203619367,,,,
37.019634,-122.053239,,,,,,1.0,Yes,81710.87452550298,,,,
37.019634,-122.053239,,,,,,1.0,Yes,81710.87452550298,,,,
37.019659,-122.049232,,,,,,1.0,Yes,82067.46330086497,,,,
37.019689,-122.053238,,,,,,1.0,Yes,82423.96771191321,,,,
37.019824,-122.053219,,,,,,1.0,Yes,82439.0448477322,,,,
37.019876,-122.049422,,,,,,1.0,Yes,82776.98356479619,,,,
37.019915,-122.04945,,,,,,1.0,Yes,82781.97768874506,,,,
37.019981,-122.053187,,,,,,1.0,Yes,83114.608043419,,,,
37.020008,-122.060558,,,,,,1.0,Yes,83770.54808356815,,,,
37.020079,-122.049612,,,,,,1.0,Yes,84744.64590706443,,,,
37.020117,-122.053137,,,,,,1.0,Yes,85058.35779458383,,,,
37.020159,-122.049681,,,,,,1.0,Yes,85365.93630515107,,,,
37.020185,-122.053107,,,,,,1.0,Yes,85670.82336891035,,,,
37.02022,-122.049753,,,,,,1.0,Yes,85969.31478592943,,,,
37.020267,-122.049827,,,,,,1.0,Yes,85977.71538585615,,,,
37.020334,-122.05305,,,,,,1.0,Yes,86264.6200847772,,,,
37.020364,-122.060383,,,,,,1.0,Yes,86917.17718482793,,,,
37.020427,-122.053006,,,,,,1.0,Yes,87573.67809202839,,,,
37.020494,-122.050104,,,,,,1.0,Yes,87832.02775619704,,,,
37.020516,-122.052948,,,,,,1.0,Yes,88085.12073339778,,,,
37.020594,-122.052869,,,,,,1.0,Yes,88096.27208282074,,,,
37.020607,-122.050273,,,,,,1.0,Yes,88327.28853382559,,,,
37.020641,-122.060217,,,,,,1.0,Yes,89212.18952261699,,,,
37.020645,-122.052808,,,,,,1.0,Yes,89871.49882246982,,,,
37.020755,-122.060132,,,,,,1.0,Yes,90523.3578575489,,,,
37.02084,-122.052596,,,,,,1.0,Yes,91194.03341802688,,,,
37.02092,-122.060051,,,,,,1.0,Yes,91857.49334341736,,,,
37.020963,-122.050801,,,,,,1.0,Yes,92680.63928338299,,,,
37.021044,-122.052076,,,,,,1.0,Yes,92794.45348774795,,,,
37.021093,-122.059998,,,,,,1.0,Yes,93499.43032064156,,,,
37.021132,-122.051497,,,,,,1.0,Yes,94255.92166021127,,,,
37.021302,-122.059961,,,,,,1.0,Yes,95009.34331578102,,,,
37.021458,-122.059956,,,,,,1.0,Yes,95026.6616069473,,,,
37.021733,-122.060078,,,,,,1.0,Yes,95059.05400540498,,,,
37.022024,-122.060176,,,,,,1.0,Yes,95092.50533830989,,,,
37.022274,-122.05756,,,,,,1.0,Yes,95326.93983595503,,,,
37.022286,-122.057716,,,,,,1.0,Yes,95340.8853374562,,,,
37.022305,-122.057857,,,,,,1.0,Yes,95353.60826310483,,,,
37.022308,-122.05744,,,,,,1.0,Yes,95390.71677810342,,,,
37.022319,-122.060291,,,,,,1.0,Yes,95644.417816869,,,,
37.022332,-122.058056,,,,,,1.0,Yes,95843.30595670876,,,,
37.022379,-122.058237,,,,,,1.0,Yes,95860.23587932767,,,,
37.022386,-122.057294,,,,,,1.0,Yes,95944.15287171975,,,,
37.022437,-122.05843,,,,,,1.0,Yes,96045.39876974364,,,,
37.022505,-122.060295,,,,,,1.0,Yes,96211.52816370942,,,,
37.022508,-122.057146,,,,,,1.0,Yes,96491.743479521,,,,
37.022518,-122.058657,,,,,,1.0,Yes,96626.20503217416,,,,
37.022606,-122.057089,,,,,,1.0,Yes,96766.07544553652,,,,
37.022611,-122.058891,,,,,,1.0,Yes,96926.42793552186,,,,
37.022623,-122.060233,,,,,,1.0,Yes,97045.85363463702,,,,
37.022688,-122.059101,,,,,,1.0,Yes,97146.84290339102,,,,
37.022711,-122.057077,,,,,,1.0,Yes,97326.96704376205,,,,
37.022715,-122.060149,,,,,,1.0,Yes,97600.3299042828,,,,
37.022753,-122.0593,,,,,,1.0,Yes,97675.9959199085,,,,
37.02278,-122.060004,,,,,,1.0,Yes,97738.71306880307,,,,
37.022806,-122.059465,,,,,,1.0,Yes,97786.76274996584,,,,
37.022814,-122.059516,,,,,,1.0,Yes,97791.38701687001,,,,
37.022814,-122.059516,,,,,,1.0,Yes,97791.38701687001,,,,
37.022815,-122.059844,,,,,,1.0,Yes,97820.57433096442,,,,
37.022815,-122.057094,,,,,,1.0,Yes,98065.28327310638,,,,
37.022836,-122.05965,,,,,,1.0,Yes,98292.7410200992,,,,
37.022936,-122.057111,,,,,,1.0,Yes,98518.9462997935,,,,
37.023152,-122.057142,,,,,,1.0,Yes,98543.07576270441,,,,
37.02319,-122.057171,,,,,,1.0,Yes,98548.01982588787,,,,
37.023304,-122.057245,,,,,,1.0,Yes,98562.28239326378,,,,
37.023387,-122.057305,,,,,,1.0,Yes,98572.92905873539,,,,
37.023465,-122.057346,,,,,,1.0,Yes,98582.32277383341,,,,
37.02352,-122.057428,,,,,,1.0,Yes,98591.83583318896,,,,
37.023589,-122.057695,,,,,,1.0,Yes,98616.79814290625,,,,
37.023648,-122.05781,,,,,,1.0,Yes,98628.94681950707,,,,
37.023714,-122.057875,,,,,,1.0,Yes,98638.27973571402,,,,
37.023898,-122.057979,,,,,,1.0,Yes,98660.69887204398,,,,
37.024135,-122.058087,,,,,,1.0,Yes,98688.7014029772,,,,
37.024348,-122.058117,,,,,,1.0,Yes,98712.48999485672,,,,
37.024484,-122.058049,,,,,,1.0,Yes,98728.75075069454,,,,
37.024552,-122.057965,,,,,,1.0,Yes,98739.37238704281,,,,
37.024601,-122.057878,,,,,,1.0,Yes,98748.83294826407,,,,
37.024611,-122.057456,,,,,,1.0,Yes,98786.4001619634,,,,
37.024635,-122.057786,,,,,,1.0,Yes,98815.88508597415,,,,
37.024638,-122.057373,,,,,,1.0,Yes,98852.63655050533,,,,
37.024642,-122.057675,,,,,,1.0,Yes,98879.51306503557,,,,
37.024723,-122.057229,,,,,,1.0,Yes,98920.20476118481,,,,
37.024799,-122.057128,,,,,,1.0,Yes,98932.52989478185,,,,
37.02488,-122.057112,,,,,,1.0,Yes,98941.63116861644,,,,
37.024974,-122.057146,,,,,,1.0,Yes,98952.49296024015,,,,
37.025042,-122.057188,,,,,,1.0,Yes,98960.91418283612,,,,
37.025091,-122.057217,,,,,,1.0,Yes,98966.93331803665,,,,
37.025211,-122.057267,,,,,,1.0,Yes,98980.97422559645,,,,
37.025265,-122.057283,,,,,,1.0,Yes,98987.13383899936,,,,
37.025342,-122.057318,,,,,,1.0,Yes,98996.22898853058,,,,
37.025468,-122.057369,,,,,,1.0,Yes,99010.93018894258,,,,
37.02559,-122.057416,,,,,,1.0,Yes,99025.1007164989,,,,
37.025735,-122.057477,,,,,,1.0,Yes,99042.08332165811,,,,
37.02583,-122.057519,,,,,,1.0,Yes,99053.26903006616,,,,
37.025927,-122.057556,,,,,,1.0,Yes,99064.52611434269,,,,
37.026099,-122.057653,,,,,,1.0,Yes,99085.47505901603,,,,
37.026229,-122.057708,,,,,,1.0,Yes,99100.7096824078,,,,
37.026322,-122.057743,,,,,,1.0,Yes,99111.49028721382,,,,
37.026451,-122.057807,,,,,,1.0,Yes,99126.89754183104,,,,
37.02651,-122.057837,,,,,,1.0,Yes,99133.96849171244,,,,
37.026617,-122.057855,,,,,,1.0,Yes,99145.95068118966,,,,
37.026674,-122.057863,,,,,,1.0,Yes,99152.3163616468,,,,
37.026674,-122.057863,,,,,,1.0,Yes,99152.3163616468,,,,
37.026801,-122.057883,,,,,,1.0,Yes,99166.52249298405,,,,
37.027404,-122.057944,,,,,,1.0,Yes,99233.66207717975,,,,
37.027644,-122.057941,,,,,,1.0,Yes,99260.29817276019,,,,
37.027844,-122.05791,,,,,,1.0,Yes,99282.66454582728,,,,
37.028046,-122.057894,,,,,,1.0,Yes,99305.1272959688,,,,
37.028222,-122.057885,,,,,,1.0,Yes,99324.67586334587,,,,
37.028379,-122.057894,,,,,,1.0,Yes,99342.11782979591,,,,
37.028512,-122.057894,,,,,,1.0,Yes,99356.8779271277,,,,
37.028649,-122.057907,,,,,,1.0,Yes,99372.12587549139,,,,
37.028837,-122.057903,,,,,,1.0,Yes,99392.99280901869,,,,
37.02899,-122.057909,,,,,,1.0,Yes,99409.9808619542,,,,
37.029161,-122.057905,,,,,,1.0,Yes,99428.9614691643,,,,
37.029258,-122.057894,,,,,,1.0,Yes,99439.77075661097,,,,
37.029408,-122.05785,,,,,,1.0,Yes,99456.87165928255,,,,
37.02953,-122.057792,,,,,,1.0,Yes,99471.36118581341,,,,
37.029674,-122.057712,,,,,,1.0,Yes,99488.85564994751,,,,
37.029845,-122.057605,,,,,,1.0,Yes,99510.08717043219,,,,
37.029952,-122.057476,,,,,,1.0,Yes,99526.6023878064,,,,
37.030046,-122.057324,,,,,,1.0,Yes,99543.68268471611,,,,
37.030099,-122.05716,,,,,,1.0,Yes,99559.41568589475,,,,
37.030159,-122.056934,,,,,,1.0,Yes,99580.59817657777,,,,
37.030201,-122.056799,,,,,,1.0,Yes,99593.48264955824,,,,
37.030247,-122.056675,,,,,,1.0,Yes,99605.63953198849,,,,
37.030335,-122.056538,,,,,,1.0,Yes,99621.25896265867,,,,
37.030358,-122.056497,,,,,,1.0,Yes,99625.71130546385,,,,
37.03044,-122.056392,,,,,,1.0,Yes,99638.75340098492,,,,
37.030544,-122.056336,,,,,,1.0,Yes,99651.3247395935,,,,
37.030639,-122.05632,,,,,,1.0,Yes,99661.96335161588,,,,
37.030758,-122.056323,,,,,,1.0,Yes,99675.1724568095,,,,
37.030925,-122.056344,,,,,,1.0,Yes,99693.7997698478,,,,
37.031027,-122.056371,,,,,,1.0,Yes,99705.37165938338,,,,
37.031215,-122.056453,,,,,,1.0,Yes,99727.47446313809,,,,
37.031405,-122.056512,,,,,,1.0,Yes,99749.20396505667,,,,
37.031587,-122.056582,,,,,,1.0,Yes,99770.34046907623,,,,
37.031726,-122.056625,,,,,,1.0,Yes,99786.23381105217,,,,
37.031838,-122.056679,,,,,,1.0,Yes,99799.55966890004,,,,
37.032002,-122.056771,,,,,,1.0,Yes,99819.51613553804,,,,
37.032408,-122.057024,,,,,,1.0,Yes,99869.88347423328,,,,
37.032617,-122.057229,,,,,,1.0,Yes,99899.39053236968,,,,
37.032825,-122.057387,,,,,,1.0,Yes,99926.41772408648,,,,
37.033035,-122.057609,,,,,,1.0,Yes,99956.96747692491,,,,
37.033035,-122.057609,,,,,,1.0,Yes,99956.96747692491,,,,
37.033129,-122.057708,,,,,,1.0,Yes,99970.62077354266,,,,
37.033521,-122.057995,,,,,,1.0,Yes,100021.064792961,,,,
37.033654,-122.058109,,,,,,1.0,Yes,100038.97396860897,,,,
37.033847,-122.058268,,,,,,1.0,Yes,100064.64285112481,,,,
37.033854,-122.058274,,,,,,1.0,Yes,100065.58543830294,,,,
37.034397,-122.058822,,,,,,1.0,Yes,100143.10071421438,,,,
37.034851,-122.059527,,,,,,1.0,Yes,100223.555408932,,,,
37.034871,-122.059558,,,,,,1.0,Yes,100227.09569100845,,,,
37.034942,-122.059688,,,,,,1.0,Yes,100241.09081330815,,,,
37.035038,-122.059924,,,,,,1.0,Yes,100264.63619913757,,,,
37.035089,-122.060083,,,,,,1.0,Yes,100279.87279112182,,,,
37.035182,-122.060307,,,,,,1.0,Yes,100302.31616669105,,,,
37.035286,-122.06063,,,,,,1.0,Yes,100333.2847905366,,,,
37.035291,-122.060644,,,,,,1.0,Yes,100334.64838588308,,,,
37.035432,-122.060923,,,,,,1.0,Yes,100363.99164816905,,,,
37.035535,-122.06121,,,,,,1.0,Yes,100391.9679196107,,,,
37.03564,-122.061481,,,,,,1.0,Yes,100418.74705758491,,,,
37.035737,-122.061659,,,,,,1.0,Yes,100437.89602859625,,,,
37.036067,-122.062132,,,,,,1.0,Yes,100493.68301462923,,,,
37.036241,-122.062294,,,,,,1.0,Yes,100517.77909751631,,,,
37.03636,-122.062439,,,,,,1.0,Yes,100536.24078321294,,,,
37.036505,-122.062593,,,,,,1.0,Yes,100557.37540511007,,,,
37.036636,-122.062767,,,,,,1.0,Yes,100578.61234031388,,,,
37.036737,-122.06292,,,,,,1.0,Yes,100596.24556264472,,,,
37.036807,-122.06305,,,,,,1.0,Yes,100610.17827091613,,,,
37.036886,-122.063205,,,,,,1.0,Yes,100626.51943213592,,,,
37.036952,-122.063363,,,,,,1.0,Yes,100642.37029159241,,,,
37.037009,-122.063542,,,,,,1.0,Yes,100659.5060059272,,,,
37.037073,-122.063722,,,,,,1.0,Yes,100677.02473142408,,,,
37.037139,-122.063907,,,,,,1.0,Yes,100695.04008815512,,,,
37.037231,-122.064075,,,,,,1.0,Yes,100713.14112018117,,,,
37.037289,-122.064167,,,,,,1.0,Yes,100723.5539556849,,,,
37.037366,-122.064257,,,,,,1.0,Yes,100735.26450130953,,,,
37.03744,-122.064314,,,,,,1.0,Yes,100744.91646110776,,,,
37.037552,-122.064356,,,,,,1.0,Yes,100757.89555609664,,,,
37.037586,-122.064359,,,,,,1.0,Yes,100761.67824787267,,,,
37.037586,-122.064359,,,,,,1.0,Yes,100761.67824787267,,,,
37.03806,-122.064395,,,,,,1.0,Yes,100814.37940001891,,,,
37.038207,-122.064418,,,,,,1.0,Yes,100830.82104819757,,,,
37.038318,-122.064433,,,,,,1.0,Yes,100843.21172049084,,,,
37.038497,-122.064451,,,,,,1.0,Yes,100863.14129044216,,,,
37.038803,-122.064491,,,,,,1.0,Yes,100897.28662093193,,,,
37.039069,-122.064509,,,,,,1.0,Yes,100926.85027159554,,,,
37.039295,-122.066873,,,,,,1.0,Yes,101138.65608266804,,,,
37.039309,-122.064536,,,,,,1.0,Yes,101346.5750501548,,,,
37.03931,-122.066562,,,,,,1.0,Yes,101526.81985343838,,,,
37.039326,-122.067146,,,,,,1.0,Yes,101578.80622525589,,,,
37.039356,-122.066238,,,,,,1.0,Yes,101659.65574419877,,,,
37.039384,-122.067368,,,,,,1.0,Yes,101760.23506384874,,,,
37.039441,-122.064582,,,,,,1.0,Yes,102008.1742370453,,,,
37.039446,-122.065913,,,,,,1.0,Yes,102126.5888471871,,,,
37.039469,-122.067614,,,,,,1.0,Yes,102277.9409533119,,,,
37.039512,-122.065607,,,,,,1.0,Yes,102456.5587061252,,,,
37.039524,-122.064599,,,,,,1.0,Yes,102546.24590420013,,,,
37.039578,-122.065395,,,,,,1.0,Yes,102617.31559815553,,,,
37.039597,-122.064658,,,,,,1.0,Yes,102682.91707124752,,,,
37.039606,-122.067937,,,,,,1.0,Yes,102974.63661659307,,,,
37.039633,-122.065162,,,,,,1.0,Yes,103221.53397112551,,,,
37.039661,-122.064773,,,,,,1.0,Yes,103256.28075099668,,,,
37.039665,-122.065042,,,,,,1.0,Yes,103280.2165647568,,,,
37.039679,-122.064901,,,,,,1.0,Yes,103292.85654015144,,,,
37.039702,-122.068257,,,,,,1.0,Yes,103591.43528037486,,,,
37.039739,-122.068504,,,,,,1.0,Yes,103613.79007739807,,,,
37.039843,-122.069365,,,,,,1.0,Yes,103691.25383269734,,,,
37.039897,-122.06956,,,,,,1.0,Yes,103709.6079713719,,,,
37.039961,-122.069746,,,,,,1.0,Yes,103727.61539334312,,,,
37.04003,-122.069899,,,,,,1.0,Yes,103743.23315383327,,,,
37.040112,-122.070008,,,,,,1.0,Yes,103756.53162837247,,,,
37.040487,-122.070328,,,,,,1.0,Yes,103806.95417215246,,,,
37.040694,-122.07045,,,,,,1.0,Yes,103832.36162776734,,,,
37.040694,-122.07045,,,,,,1.0,Yes,103832.36162776734,,,,
37.040703,-122.070455,,,,,,1.0,Yes,103833.45500715109,,,,
37.040895,-122.070515,,,,,,1.0,Yes,103855.42128227177,,,,
37.041328,-122.070579,,,,,,1.0,Yes,103903.81106963081,,,,
37.041529,-122.0706,,,,,,1.0,Yes,103926.19582924516,,,,
37.041694,-122.070637,,,,,,1.0,Yes,103944.80076655891,,,,
37.042108,-122.070756,,,,,,1.0,Yes,103991.9497317302,,,,
37.042343,-122.070887,,,,,,1.0,Yes,104020.51510203828,,,,
37.042481,-122.070994,,,,,,1.0,Yes,104038.54730935229,,,,
37.042828,-122.071285,,,,,,1.0,Yes,104084.9495453137,,,,
37.043,-122.071412,,,,,,1.0,Yes,104107.13085675637,,,,
37.043347,-122.071732,,,,,,1.0,Yes,104155.02019657724,,,,
37.043689,-122.07196,,,,,,1.0,Yes,104198.05457648169,,,,
37.043845,-122.072035,,,,,,1.0,Yes,104216.60838262063,,,,
37.044031,-122.072124,,,,,,1.0,Yes,104238.71671596145,,,,
37.0443931,-122.072464,0.0,251.82,249.56,246.56,244.06,,,104289.01289504512,,,,
37.044422,-122.072223,,251.82,249.56,246.56,244.06,1.0,Yes,104310.69079974816,251.82,249.56,246.56,244.06
37.044832,-122.072293,,251.82,249.56,246.56,244.06,1.0,Yes,104356.61611671257,251.82,249.56,246.56,244.06
37.045124,-122.072303,,251.82,249.56,246.56,244.06,1.0,Yes,104389.03404255665,251.82,249.56,246.56,244.06
37.045462,-122.072262,,251.82,249.56,246.56,244.06,1.0,Yes,104426.72167659967,251.82,249.56,246.56,244.06
37.045797,-122.072183,,251.82,249.56,246.56,244.06,1.0,Yes,104464.55786808813,251.82,249.56,246.56,244.06
37.04611,-122.072154,,251.82,249.56,246.56,244.06,1.0,Yes,104499.38980537317,251.82,249.56,246.56,244.06
37.046431,-122.072122,,251.82,249.56,246.56,244.06,1.0,Yes,104535.1274607399,251.82,249.56,246.56,244.06
37.046672,-122.072045,,251.82,249.56,246.56,244.06,1.0,Yes,104562.73647444898,251.82,249.56,246.56,244.06
37.046889,-122.071971,,251.82,249.56,246.56,244.06,1.0,Yes,104587.7023038333,251.82,249.56,246.56,244.06
37.047036,-122.07184,,251.82,249.56,246.56,244.06,1.0,Yes,104607.75079807914,251.82,249.56,246.56,244.06
37.047135,-122.07172,,251.82,249.56,246.56,244.06,1.0,Yes,104623.06951153403,251.82,249.56,246.56,244.06
37.047171,-122.069352,,251.82,249.56,246.56,244.06,1.0,Yes,104833.75680559421,251.82,249.56,246.56,244.06
37.047175,-122.069556,,251.82,249.56,246.56,244.06,1.0,Yes,104851.90939154758,251.82,249.56,246.56,244.06
37.04718,-122.069734,,251.82,249.56,246.56,244.06,1.0,Yes,104867.75339467327,251.82,249.56,246.56,244.06
37.04719,-122.069226,,251.82,249.56,246.56,244.06,1.0,Yes,104912.95699255163,251.82,249.56,246.56,244.06
37.047211,-122.07154,,251.82,249.56,246.56,244.06,1.0,Yes,105118.8158066182,251.82,249.56,246.56,244.06
37.047228,-122.069978,,251.82,249.56,246.56,244.06,1.0,Yes,105257.7788218605,251.82,249.56,246.56,244.06
37.047245,-122.071278,,251.82,249.56,246.56,244.06,1.0,Yes,105373.43776327511,251.82,249.56,246.56,244.06
37.047245,-122.071278,,251.82,249.56,246.56,244.06,1.0,Yes,105373.43776327511,251.82,249.56,246.56,244.06
37.047247,-122.07039,,251.82,249.56,246.56,244.06,1.0,Yes,105452.431507579,251.82,249.56,246.56,244.06
37.047261,-122.071154,,251.82,249.56,246.56,244.06,1.0,Yes,105520.41207573623,251.82,249.56,246.56,244.06
37.047263,-122.068963,,251.82,249.56,246.56,244.06,1.0,Yes,105715.31600191968,251.82,249.56,246.56,244.06
37.047266,-122.070905,,251.82,249.56,246.56,244.06,1.0,Yes,105888.06993606791,251.82,249.56,246.56,244.06
37.047374,-122.068705,,251.82,249.56,246.56,244.06,1.0,Yes,106084.14087698715,251.82,249.56,246.56,244.06
37.047532,-122.068361,,251.82,249.56,246.56,244.06,1.0,Yes,106119.40959160641,251.82,249.56,246.56,244.06
37.047702,-122.068122,,251.82,249.56,246.56,244.06,1.0,Yes,106147.8340309296,251.82,249.56,246.56,244.06
37.047872,-122.067963,,251.82,249.56,246.56,244.06,1.0,Yes,106171.41350892597,251.82,249.56,246.56,244.06
37.048,-122.067897,,251.82,249.56,246.56,244.06,1.0,Yes,106186.78422146132,251.82,249.56,246.56,244.06
37.048151,-122.06791,,251.82,249.56,246.56,244.06,1.0,Yes,106203.58183545928,251.82,249.56,246.56,244.06
37.048275,-122.067925,,251.82,249.56,246.56,244.06,1.0,Yes,106217.4077137841,251.82,249.56,246.56,244.06
37.048415,-122.067961,,251.82,249.56,246.56,244.06,1.0,Yes,106233.27130646945,251.82,249.56,246.56,244.06
37.048518,-122.067999,,251.82,249.56,246.56,244.06,1.0,Yes,106245.19143122654,251.82,249.56,246.56,244.06
37.048651,-122.068076,,251.82,249.56,246.56,244.06,1.0,Yes,106261.46343454237,251.82,249.56,246.56,244.06
37.048765,-122.068172,,251.82,249.56,246.56,244.06,1.0,Yes,106276.7273711234,251.82,249.56,246.56,244.06
37.048853,-122.068271,,251.82,249.56,246.56,244.06,1.0,Yes,106289.87772292427,251.82,249.56,246.56,244.06
37.048963,-122.068379,,251.82,249.56,246.56,244.06,1.0,Yes,106305.41229337943,251.82,249.56,246.56,244.06
37.049101,-122.068528,,251.82,249.56,246.56,244.06,1.0,Yes,106325.66630021113,251.82,249.56,246.56,244.06
37.049201,-122.068661,,251.82,249.56,246.56,244.06,1.0,Yes,106341.88768333622,251.82,249.56,246.56,244.06
37.049254,-122.068799,,251.82,249.56,246.56,244.06,1.0,Yes,106355.49976701081,251.82,249.56,246.56,244.06
37.049321,-122.068999,,251.82,249.56,246.56,244.06,1.0,Yes,106374.78192190299,251.82,249.56,246.56,244.06
37.049393,-122.069158,,251.82,249.56,246.56,244.06,1.0,Yes,106391.02666643687,251.82,249.56,246.56,244.06
37.049459,-122.069274,,251.82,249.56,246.56,244.06,1.0,Yes,106403.68069495333,251.82,249.56,246.56,244.06
37.049537,-122.069412,,251.82,249.56,246.56,244.06,1.0,Yes,106418.70146229643,251.82,249.56,246.56,244.06
