BCD_Cumulative_Rainfall_per_Event,BLN_Cumulative_Rainfall_per_Event,BLO_Cumulative_Rainfall_per_Event,SCH_Cumulative_Rainfall_per_Event,date_hour,discharge,gage_height,NAVD88 ft,flood_stage,Total_Cumulative_Event_Rainfall,new_event,event_duration,rainfall_intensity,event_hours,is_peak,pre_peak_hours,post_peak_hours,pre_peak_cumulative_rain,post_peak_cumulative_rain,pre_peak_intensity,post_peak_intensity,hourly_rainfall,hourly_rainfall_in_inches,low_rainfall,gage_height_change_5hr,stable_gage_height,stable_and_low_rainfall,flood_category,time_from_start,hour_gap,new_event_corrected,time_from_start_corrected
0.0033333333333332,0.0,3.0583333333333336,0.0,2023-01-16 16:00:00,3610.0,10.99,241.05,No Flooding,3.061666666666667,52394,312.0,0.0098130341880341,233,False,0,233,3.061666666666667,3.061666666666667,3.061666666666667,0.013140200286123,-0.0058333333333329,-0.0699999999999949,True,-0.8399999999999999,False,False,Major Flooding,233,1.0,49,233
0.0100000000000003,0.0033333333333332,3.06,0.0033333333333332,2023-01-16 17:00:00,4240.0,10.81,240.87,No Flooding,3.076666666666667,52394,312.0,0.0098611111111111,234,False,0,234,3.076666666666667,3.076666666666667,3.076666666666667,0.0131481481481481,0.0150000000000001,0.1800000000000015,True,-0.8499999999999996,False,False,Major Flooding,234,1.0,49,234
0.0033333333333332,0.0066666666666665,3.06,0.0066666666666665,2023-01-16 18:00:00,4540.0,10.64,240.7,No Flooding,3.076666666666666,52394,312.0,0.0098611111111111,235,False,0,235,3.076666666666666,3.076666666666666,3.076666666666666,0.0130921985815602,-8.881784197001252e-16,-1.0658141036401504e-14,True,-0.8999999999999986,False,False,Major Flooding,235,1.0,49,235
0.0033333333333332,0.0,3.060833333333333,0.0,2023-01-16 19:00:00,4570.0,10.47,240.53,No Flooding,3.0641666666666665,52394,312.0,0.009821047008547,236,False,0,236,3.0641666666666665,3.0641666666666665,3.0641666666666665,0.0129837570621468,-0.0124999999999997,-0.1499999999999968,True,-0.8999999999999986,False,False,Major Flooding,236,1.0,49,236
0.0033333333333332,0.0,3.061666666666667,0.0,2023-01-16 20:00:00,4210.0,10.33,240.39,No Flooding,3.0650000000000004,52394,312.0,0.0098237179487179,237,False,0,237,3.0650000000000004,3.0650000000000004,3.0650000000000004,0.0129324894514767,0.0008333333333339,0.0100000000000068,True,-0.8699999999999992,False,False,Major Flooding,237,1.0,49,237
0.0,0.0,3.0625,0.0,2023-01-16 21:00:00,3990.0,10.2,240.26,No Flooding,3.0625,52394,312.0,0.0098157051282051,238,False,0,238,3.0625,3.0625,3.0625,0.0128676470588235,-0.0025000000000003,-0.0300000000000046,True,-0.7900000000000009,False,False,Major Flooding,238,1.0,49,238
0.0,0.0,3.063333333333333,0.0,2023-01-16 22:00:00,3690.0,10.06,240.12,No Flooding,3.063333333333333,52394,312.0,0.009818376068376,239,False,0,239,3.063333333333333,3.063333333333333,3.063333333333333,0.0128172942817294,0.000833333333333,0.0099999999999962,True,-0.75,False,False,Major Flooding,239,1.0,49,239
0.0033333333333332,0.0,3.063333333333333,0.0,2023-01-16 23:00:00,3440.0,9.96,240.02,No Flooding,3.0666666666666664,52394,312.0,0.0098290598290598,240,False,0,240,3.0666666666666664,3.0666666666666664,3.0666666666666664,0.0127777777777777,0.0033333333333334,0.0400000000000009,True,-0.6799999999999997,False,False,Major Flooding,240,1.0,49,240
0.0,0.0,3.063333333333333,0.0,2023-01-17 00:00:00,3260.0,9.86,239.92,No Flooding,3.063333333333333,52394,312.0,0.009818376068376,241,False,0,241,3.063333333333333,3.063333333333333,3.063333333333333,0.0127109266943291,-0.0033333333333334,-0.0400000000000009,True,-0.6100000000000012,False,False,Major Flooding,241,1.0,49,241
0.0,0.0,3.063333333333333,0.0,2023-01-17 01:00:00,3130.0,9.72,239.78,No Flooding,3.063333333333333,52394,312.0,0.009818376068376,242,False,0,242,3.063333333333333,3.063333333333333,3.063333333333333,0.0126584022038567,0.0,0.0,True,-0.6099999999999994,False,False,Major Flooding,242,1.0,49,242
0.0,0.0,3.063333333333333,0.0,2023-01-17 02:00:00,3070.0,9.62,239.68,No Flooding,3.063333333333333,52394,312.0,0.009818376068376,243,False,0,243,3.063333333333333,3.063333333333333,3.063333333333333,0.0126063100137174,0.0,0.0,True,-0.5800000000000001,False,False,Major Flooding,243,1.0,49,243
0.0,0.0,3.063333333333333,0.0,2023-01-17 03:00:00,2970.0,9.54,239.6,No Flooding,3.063333333333333,52394,312.0,0.009818376068376,244,False,0,244,3.063333333333333,3.063333333333333,3.063333333333333,0.0125546448087431,0.0,0.0,True,-0.5200000000000014,False,False,Major Flooding,244,1.0,49,244
0.0,0.0,3.064166666666667,0.0,2023-01-17 04:00:00,2860.0,9.44,239.5,No Flooding,3.064166666666667,52394,312.0,0.009821047008547,245,False,0,245,3.064166666666667,3.064166666666667,3.064166666666667,0.0125068027210884,0.0008333333333339,0.0100000000000068,True,-0.5200000000000014,False,False,Major Flooding,245,1.0,49,245
0.0,0.0,3.064166666666667,0.0,2023-01-17 05:00:00,2750.0,9.35,239.41,No Flooding,3.064166666666667,52394,312.0,0.009821047008547,246,False,0,246,3.064166666666667,3.064166666666667,3.064166666666667,0.0124559620596205,0.0,0.0,True,-0.5099999999999998,False,False,Major Flooding,246,1.0,49,246
0.0,0.0066666666666665,3.064166666666667,0.0066666666666665,2023-01-17 06:00:00,2630.0,9.27,239.33,No Flooding,3.0775,52394,312.0,0.009863782051282,247,False,0,247,3.0775,3.0775,3.0775,0.0124595141700404,0.0133333333333331,0.1599999999999983,True,-0.450000000000001,False,False,Major Flooding,247,1.0,49,247
0.0,0.0,3.064166666666667,0.0,2023-01-17 07:00:00,2530.0,9.21,239.27,No Flooding,3.064166666666667,52394,312.0,0.009821047008547,248,False,0,248,3.064166666666667,3.064166666666667,3.064166666666667,0.0123555107526881,-0.0133333333333331,-0.1599999999999983,True,-0.4099999999999983,False,False,Major Flooding,248,1.0,49,248
0.0033333333333332,0.0,3.064166666666667,0.0,2023-01-17 08:00:00,2450.0,9.1,239.16,No Flooding,3.0675000000000003,52394,312.0,0.0098317307692307,249,False,0,249,3.0675000000000003,3.0675000000000003,3.0675000000000003,0.0123192771084337,0.0033333333333334,0.0400000000000009,True,-0.4399999999999995,False,False,Major Flooding,249,1.0,49,249
0.0,0.0,3.064166666666667,0.0,2023-01-17 09:00:00,2340.0,9.06,239.12,No Flooding,3.064166666666667,52394,312.0,0.009821047008547,250,False,0,250,3.064166666666667,3.064166666666667,3.064166666666667,0.0122566666666666,-0.0033333333333334,-0.0400000000000009,True,-0.379999999999999,False,False,Major Flooding,250,1.0,49,250
0.0,0.0,3.064166666666667,0.0,2023-01-17 10:00:00,2270.0,8.96,239.02,No Flooding,3.064166666666667,52394,312.0,0.009821047008547,251,False,0,251,3.064166666666667,3.064166666666667,3.064166666666667,0.0122078353253652,0.0,0.0,True,-0.3899999999999988,False,False,Major Flooding,251,1.0,49,251
0.0,0.0,3.064166666666667,0.0,2023-01-17 11:00:00,2220.0,8.87,238.93,No Flooding,3.064166666666667,52394,312.0,0.009821047008547,252,False,0,252,3.064166666666667,3.064166666666667,3.064166666666667,0.0121593915343915,0.0,0.0,True,-0.4000000000000003,False,False,Major Flooding,252,1.0,49,252
0.0,0.0,3.064166666666667,0.0,2023-01-17 12:00:00,2140.0,8.81,238.87,No Flooding,3.064166666666667,52394,312.0,0.009821047008547,253,False,0,253,3.064166666666667,3.064166666666667,3.064166666666667,0.0121113306982872,0.0,0.0,True,-0.4000000000000003,False,False,Major Flooding,253,1.0,49,253
0.0,0.0,3.064166666666667,0.0,2023-01-17 13:00:00,2050.0,8.78,238.84,No Flooding,3.064166666666667,52394,312.0,0.009821047008547,254,False,0,254,3.064166666666667,3.064166666666667,3.064166666666667,0.0120636482939632,0.0,0.0,True,-0.3200000000000003,False,False,Major Flooding,254,1.0,49,254
0.0,0.0,3.064166666666667,0.0,2023-01-17 14:00:00,2000.0,8.71,238.77,No Flooding,3.064166666666667,52394,312.0,0.009821047008547,255,False,0,255,3.064166666666667,3.064166666666667,3.064166666666667,0.012016339869281,0.0,0.0,True,-0.3499999999999996,False,False,Major Flooding,255,1.0,49,255
0.0,0.0,3.064166666666667,0.0,2023-01-17 15:00:00,1960.0,8.65,238.71,No Flooding,3.064166666666667,52394,312.0,0.009821047008547,256,False,0,256,3.064166666666667,3.064166666666667,3.064166666666667,0.0119694010416666,0.0,0.0,True,-0.3100000000000005,False,False,Major Flooding,256,1.0,49,256
0.0,0.0,3.064166666666667,0.0,2023-01-17 16:00:00,1910.0,8.6,238.66,No Flooding,3.064166666666667,52394,312.0,0.009821047008547,257,False,0,257,3.064166666666667,3.064166666666667,3.064166666666667,0.0119228274967574,0.0,0.0,True,-0.2699999999999996,False,False,Major Flooding,257,1.0,49,257
0.0,0.0,3.064166666666667,0.0,2023-01-17 17:00:00,1860.0,8.52,238.58,No Flooding,3.064166666666667,52394,312.0,0.009821047008547,258,False,0,258,3.064166666666667,3.064166666666667,3.064166666666667,0.0118766149870801,0.0,0.0,True,-0.2900000000000009,False,False,Major Flooding,258,1.0,49,258
0.0,0.0066666666666665,3.064166666666667,0.0066666666666665,2023-01-17 18:00:00,1810.0,8.48,238.54,No Flooding,3.0775,52394,312.0,0.009863782051282,259,False,0,259,3.0775,3.0775,3.0775,0.0118822393822393,0.0133333333333331,0.1599999999999983,True,-0.2999999999999989,False,False,Major Flooding,259,1.0,49,259
0.0,0.0,3.064166666666667,0.0,2023-01-17 19:00:00,1760.0,8.44,238.5,No Flooding,3.064166666666667,52394,312.0,0.009821047008547,260,False,0,260,3.064166666666667,3.064166666666667,3.064166666666667,0.0117852564102564,-0.0133333333333331,-0.1599999999999983,True,-0.2700000000000013,False,False,Major Flooding,260,1.0,49,260
0.0033333333333332,0.0,3.064166666666667,0.0,2023-01-17 20:00:00,1720.0,8.38,238.44,No Flooding,3.0675000000000003,52394,312.0,0.0098317307692307,261,False,0,261,3.0675000000000003,3.0675000000000003,3.0675000000000003,0.0117528735632183,0.0033333333333334,0.0400000000000009,True,-0.2699999999999996,False,False,Major Flooding,261,1.0,49,261
0.0,0.0,3.064166666666667,0.0,2023-01-17 21:00:00,1680.0,8.32,238.38,No Flooding,3.064166666666667,52394,312.0,0.009821047008547,262,False,0,262,3.064166666666667,3.064166666666667,3.064166666666667,0.0116952926208651,-0.0033333333333334,-0.0400000000000009,True,-0.2799999999999993,False,False,Major Flooding,262,1.0,49,262
0.0,0.0,3.064166666666667,0.0,2023-01-17 22:00:00,1630.0,8.29,238.35,No Flooding,3.064166666666667,52394,312.0,0.009821047008547,263,False,0,263,3.064166666666667,3.064166666666667,3.064166666666667,0.0116508238276299,0.0,0.0,True,-0.2300000000000004,False,False,Major Flooding,263,1.0,49,263
0.0,0.0,3.064166666666667,0.0,2023-01-17 23:00:00,1610.0,8.22,238.28,No Flooding,3.064166666666667,52394,312.0,0.009821047008547,264,False,0,264,3.064166666666667,3.064166666666667,3.064166666666667,0.0116066919191919,0.0,0.0,True,-0.2599999999999998,False,False,Major Flooding,264,1.0,49,264
0.0,0.0,3.064166666666667,0.0,2023-01-18 00:00:00,1570.0,8.18,238.24,No Flooding,3.064166666666667,52394,312.0,0.009821047008547,265,False,0,265,3.064166666666667,3.064166666666667,3.064166666666667,0.011562893081761,0.0,0.0,True,-0.2599999999999998,False,False,Major Flooding,265,1.0,49,265
0.0,0.0,3.064166666666667,0.0,2023-01-18 01:00:00,1530.0,8.12,238.18,No Flooding,3.064166666666667,52394,312.0,0.009821047008547,266,False,0,266,3.064166666666667,3.064166666666667,3.064166666666667,0.0115194235588972,0.0,0.0,True,-0.2600000000000015,False,False,Major Flooding,266,1.0,49,266
0.0,0.0,3.064166666666667,0.0,2023-01-18 02:00:00,1510.0,8.08,238.14,No Flooding,3.064166666666667,52394,312.0,0.009821047008547,267,False,0,267,3.064166666666667,3.064166666666667,3.064166666666667,0.0114762796504369,0.0,0.0,True,-0.2400000000000002,False,False,Major Flooding,267,1.0,49,267
0.0,0.0,3.064166666666667,0.0,2023-01-18 03:00:00,1470.0,8.04,238.1,No Flooding,3.064166666666667,52394,312.0,0.009821047008547,268,False,0,268,3.064166666666667,3.064166666666667,3.064166666666667,0.0114334577114427,0.0,0.0,True,-0.25,False,False,Major Flooding,268,1.0,49,268
0.0,0.0,3.064166666666667,0.0,2023-01-18 04:00:00,1440.0,8.01,238.07,No Flooding,3.064166666666667,52394,312.0,0.009821047008547,269,False,0,269,3.064166666666667,3.064166666666667,3.064166666666667,0.0113909541511772,0.0,0.0,True,-0.2100000000000008,False,False,Major Flooding,269,1.0,49,269
0.0,0.0,3.064166666666667,0.0,2023-01-18 05:00:00,1420.0,8.0,238.06,No Flooding,3.064166666666667,52394,312.0,0.009821047008547,270,False,0,270,3.064166666666667,3.064166666666667,3.064166666666667,0.0113487654320987,0.0,0.0,True,-0.1799999999999997,False,False,Major Flooding,270,1.0,49,270
0.0,0.0066666666666665,3.064166666666667,0.0066666666666665,2023-01-18 06:00:00,1400.0,7.96,238.02,No Flooding,3.0775,52394,312.0,0.009863782051282,271,False,0,271,3.0775,3.0775,3.0775,0.0113560885608856,0.0133333333333331,0.1599999999999983,True,-0.1599999999999992,False,False,Major Flooding,271,1.0,49,271
0.0,0.0,3.064166666666667,0.0,2023-01-18 07:00:00,1370.0,7.91,237.97,No Flooding,3.064166666666667,52394,312.0,0.009821047008547,272,False,0,272,3.064166666666667,3.064166666666667,3.064166666666667,0.0112653186274509,-0.0133333333333331,-0.1599999999999983,True,-0.1699999999999999,False,False,Major Flooding,272,1.0,49,272
0.0,0.0,3.064166666666667,0.0,2023-01-18 08:00:00,1350.0,7.86,237.92,No Flooding,3.064166666666667,52394,312.0,0.009821047008547,273,False,0,273,3.064166666666667,3.064166666666667,3.064166666666667,0.0112240537240537,0.0,0.0,True,-0.1799999999999988,False,False,Major Flooding,273,1.0,49,273
0.0,0.0,3.064166666666667,0.0,2023-01-18 09:00:00,1320.0,7.84,237.9,No Flooding,3.064166666666667,52394,312.0,0.009821047008547,274,False,0,274,3.064166666666667,3.064166666666667,3.064166666666667,0.0111830900243309,0.0,0.0,True,-0.1699999999999999,False,False,Major Flooding,274,1.0,49,274
0.0,0.0,3.064166666666667,0.0,2023-01-18 10:00:00,1300.0,7.82,237.88,No Flooding,3.064166666666667,52394,312.0,0.009821047008547,275,False,0,275,3.064166666666667,3.064166666666667,3.064166666666667,0.0111424242424242,0.0,0.0,True,-0.1799999999999997,False,False,Major Flooding,275,1.0,49,275
0.0,0.0,3.064166666666667,0.0,2023-01-18 11:00:00,1280.0,7.77,237.83,No Flooding,3.064166666666667,52394,312.0,0.009821047008547,276,False,0,276,3.064166666666667,3.064166666666667,3.064166666666667,0.0111020531400966,0.0,0.0,True,-0.1900000000000004,False,False,Major Flooding,276,1.0,49,276
0.0,0.0,3.064166666666667,0.0,2023-01-18 12:00:00,1260.0,7.72,237.78,No Flooding,3.064166666666667,52394,312.0,0.009821047008547,277,False,0,277,3.064166666666667,3.064166666666667,3.064166666666667,0.0110619735258724,0.0,0.0,True,-0.1900000000000004,False,False,Major Flooding,277,1.0,49,277
0.0,0.0,3.064166666666667,0.0,2023-01-18 13:00:00,1240.0,7.71,237.77,No Flooding,3.064166666666667,52394,312.0,0.009821047008547,278,False,0,278,3.064166666666667,3.064166666666667,3.064166666666667,0.0110221822541966,0.0,0.0,True,-0.1500000000000003,False,False,Major Flooding,278,1.0,49,278
0.0,0.0,3.064166666666667,0.0,2023-01-18 14:00:00,1220.0,7.67,237.73,No Flooding,3.064166666666667,52394,312.0,0.009821047008547,279,False,0,279,3.064166666666667,3.064166666666667,3.064166666666667,0.0109826762246117,0.0,0.0,True,-0.1699999999999999,False,False,Major Flooding,279,1.0,49,279
0.0,0.0,3.064166666666667,0.0,2023-01-18 15:00:00,1200.0,7.63,237.69,No Flooding,3.064166666666667,52394,312.0,0.009821047008547,280,False,0,280,3.064166666666667,3.064166666666667,3.064166666666667,0.0109434523809523,0.0,0.0,True,-0.1900000000000004,False,False,Major Flooding,280,1.0,49,280
0.0,0.0,3.064166666666667,0.0,2023-01-18 16:00:00,1180.0,7.62,237.68,No Flooding,3.064166666666667,52394,312.0,0.009821047008547,281,False,0,281,3.064166666666667,3.064166666666667,3.064166666666667,0.0109045077105575,0.0,0.0,True,-0.1499999999999994,False,False,Major Flooding,281,1.0,49,281
0.0,0.0,3.064166666666667,0.0,2023-01-18 17:00:00,1170.0,7.59,237.65,No Flooding,3.064166666666667,52394,312.0,0.009821047008547,282,False,0,282,3.064166666666667,3.064166666666667,3.064166666666667,0.0108658392434988,0.0,0.0,True,-0.1299999999999999,False,False,Major Flooding,282,1.0,49,282
0.0,0.0066666666666665,3.064166666666667,0.0066666666666665,2023-01-18 18:00:00,1160.0,7.56,237.62,No Flooding,3.0775,52394,312.0,0.009863782051282,283,False,0,283,3.0775,3.0775,3.0775,0.0108745583038869,0.0133333333333331,0.1599999999999983,True,-0.1500000000000003,False,False,Major Flooding,283,1.0,49,283
0.0,0.0,3.064166666666667,0.0,2023-01-18 19:00:00,1140.0,7.52,237.58,No Flooding,3.064166666666667,52394,312.0,0.009821047008547,284,False,0,284,3.064166666666667,3.064166666666667,3.064166666666667,0.0107893192488262,-0.0133333333333331,-0.1599999999999983,True,-0.1500000000000003,False,False,Major Flooding,284,1.0,49,284
0.0033333333333332,0.0,3.064166666666667,0.0,2023-01-18 20:00:00,1130.0,7.52,237.58,No Flooding,3.0675000000000003,52394,312.0,0.0098317307692307,285,False,0,285,3.0675000000000003,3.0675000000000003,3.0675000000000003,0.0107631578947368,0.0033333333333334,0.0400000000000009,True,-0.1100000000000003,False,False,Major Flooding,285,1.0,49,285
0.0,0.0,3.064166666666667,0.0,2023-01-18 21:00:00,1110.0,7.49,237.55,No Flooding,3.064166666666667,52394,312.0,0.009821047008547,286,False,0,286,3.064166666666667,3.064166666666667,3.064166666666667,0.0107138694638694,-0.0033333333333334,-0.0400000000000009,True,-0.1299999999999999,False,False,Major Flooding,286,1.0,49,286
0.0,0.0,3.0700000000000003,0.0,2023-01-18 22:00:00,1090.0,7.46,237.52,No Flooding,3.0700000000000003,52394,312.0,0.0098397435897435,287,False,0,287,3.0700000000000003,3.0700000000000003,3.0700000000000003,0.0106968641114982,0.0058333333333333,0.0700000000000002,True,-0.1299999999999999,False,False,Major Flooding,287,1.0,49,287
0.0,0.0,3.0875,0.0,2023-01-18 23:00:00,1090.0,7.46,237.52,No Flooding,3.0875,52394,312.0,0.0098958333333333,288,False,0,288,3.0875,3.0875,3.0875,0.0107204861111111,0.0174999999999996,0.2099999999999955,False,-0.0999999999999996,True,False,Major Flooding,288,1.0,49,288
0.0,0.0,3.0883333333333334,0.0,2023-01-19 00:00:00,1070.0,7.58,237.64,No Flooding,3.0883333333333334,52394,312.0,0.0098985042735042,289,False,0,289,3.0883333333333334,3.0883333333333334,3.0883333333333334,0.0106862745098039,0.0008333333333334,0.0100000000000015,True,0.0600000000000005,True,False,Major Flooding,289,1.0,49,289
0.0,0.0,3.089166666666667,0.0,2023-01-19 01:00:00,1050.0,7.61,237.67,No Flooding,3.089166666666667,52394,312.0,0.0099011752136752,290,False,0,290,3.089166666666667,3.089166666666667,3.089166666666667,0.0106522988505747,0.0008333333333334,0.0100000000000015,True,0.0900000000000007,True,False,Major Flooding,290,1.0,49,290
0.0,0.0,3.089166666666667,0.0,2023-01-19 02:00:00,1050.0,7.56,237.62,No Flooding,3.089166666666667,52394,312.0,0.0099011752136752,291,False,0,291,3.089166666666667,3.089166666666667,3.089166666666667,0.0106156930126002,0.0,0.0,True,0.0699999999999994,True,False,Major Flooding,291,1.0,49,291
0.0,0.0,3.089166666666667,0.0,2023-01-19 03:00:00,1030.0,7.51,237.57,No Flooding,3.089166666666667,52394,312.0,0.0099011752136752,292,False,0,292,3.089166666666667,3.089166666666667,3.089166666666667,0.0105793378995433,0.0,0.0,True,0.0499999999999998,True,False,Major Flooding,292,1.0,49,292
0.0,0.0,3.089166666666667,0.0,2023-01-19 04:00:00,1020.0,7.49,237.55,No Flooding,3.089166666666667,52394,312.0,0.0099011752136752,293,False,0,293,3.089166666666667,3.089166666666667,3.089166666666667,0.0105432309442548,0.0,0.0,True,0.0300000000000002,True,False,Major Flooding,293,1.0,49,293
0.0133333333333336,0.0066666666666665,3.089166666666667,0.0066666666666665,2023-01-19 05:00:00,1010.0,7.45,237.51,No Flooding,3.115833333333333,52394,312.0,0.0099866452991452,294,False,0,294,3.115833333333333,3.115833333333333,3.115833333333333,0.0105980725623582,0.0266666666666659,0.3199999999999914,False,-0.1299999999999999,False,False,Major Flooding,294,1.0,49,294
0.0066666666666665,0.0091666666666666,3.089166666666667,0.0091666666666666,2023-01-19 06:00:00,999.0,7.42,237.48,No Flooding,3.1141666666666667,52394,312.0,0.0099813034188034,295,False,0,295,3.1141666666666667,3.1141666666666667,3.1141666666666667,0.0105564971751412,-0.001666666666666,-0.0199999999999924,True,-0.1900000000000004,False,False,Major Flooding,295,1.0,49,295
0.0,0.0,3.089166666666667,0.0,2023-01-19 07:00:00,988.0,7.37,237.43,No Flooding,3.089166666666667,52394,312.0,0.0099011752136752,296,False,0,296,3.089166666666667,3.089166666666667,3.089166666666667,0.0104363738738738,-0.0249999999999999,-0.2999999999999989,True,-0.1899999999999995,False,False,Major Flooding,296,1.0,49,296
0.0066666666666665,0.0,3.089166666666667,0.0,2023-01-19 08:00:00,976.0,7.34,237.4,No Flooding,3.095833333333333,52394,312.0,0.0099225427350427,297,False,0,297,3.095833333333333,3.095833333333333,3.095833333333333,0.0104236812570145,0.0066666666666663,0.0799999999999965,True,-0.1699999999999999,False,False,Major Flooding,297,1.0,49,297
0.0,0.0,3.089166666666667,0.0,2023-01-19 09:00:00,968.0,7.29,237.35,No Flooding,3.089166666666667,52394,312.0,0.0099011752136752,298,False,0,298,3.089166666666667,3.089166666666667,3.089166666666667,0.0103663310961968,-0.0066666666666663,-0.0799999999999965,True,-0.2000000000000001,False,False,Major Flooding,298,1.0,49,298
0.0,0.0,3.089166666666667,0.0,2023-01-19 10:00:00,965.0,7.27,237.33,No Flooding,3.089166666666667,52394,312.0,0.0099011752136752,299,False,0,299,3.089166666666667,3.089166666666667,3.089166666666667,0.0103316610925306,0.0,0.0,True,-0.1800000000000006,False,False,Major Flooding,299,1.0,49,299
0.0,0.0,3.089166666666667,0.0,2023-01-19 11:00:00,945.0,7.26,237.32,No Flooding,3.089166666666667,52394,312.0,0.0099011752136752,300,False,0,300,3.089166666666667,3.089166666666667,3.089166666666667,0.0102972222222222,0.0,0.0,True,-0.1600000000000001,False,False,Major Flooding,300,1.0,49,300
0.0,0.0,3.089166666666667,0.0,2023-01-19 12:00:00,942.0,7.23,237.29,No Flooding,3.089166666666667,52394,312.0,0.0099011752136752,301,False,0,301,3.089166666666667,3.089166666666667,3.089166666666667,0.0102630121816168,0.0,0.0,True,-0.1399999999999996,False,False,Major Flooding,301,1.0,49,301
0.0,0.0,3.089166666666667,0.0,2023-01-19 13:00:00,991.0,7.2,237.26,No Flooding,3.089166666666667,52394,312.0,0.0099011752136752,302,False,0,302,3.089166666666667,3.089166666666667,3.089166666666667,0.0102290286975717,0.0,0.0,True,-0.1399999999999996,False,False,Major Flooding,302,1.0,49,302
0.0,0.0,3.089166666666667,0.0,2023-01-19 14:00:00,1000.0,7.16,237.22,No Flooding,3.089166666666667,52394,312.0,0.0099011752136752,303,False,0,303,3.089166666666667,3.089166666666667,3.089166666666667,0.0101952695269526,0.0,0.0,True,-0.1299999999999999,False,False,Major Flooding,303,1.0,49,303
0.0,0.0033333333333332,3.089166666666667,0.0033333333333332,2023-01-19 15:00:00,999.0,7.15,237.21,No Flooding,3.0958333333333337,52394,312.0,0.0099225427350427,304,False,0,304,3.0958333333333337,3.0958333333333337,3.0958333333333337,0.0101836622807017,0.0066666666666668,0.0800000000000018,True,-0.1199999999999992,False,False,Major Flooding,304,1.0,49,304
0.0,0.0,3.089166666666667,0.0,2023-01-19 16:00:00,972.0,7.13,237.19,No Flooding,3.089166666666667,52394,312.0,0.0099011752136752,305,False,0,305,3.089166666666667,3.089166666666667,3.089166666666667,0.0101284153005464,-0.0066666666666668,-0.0800000000000018,True,-0.1299999999999999,False,False,Major Flooding,305,1.0,49,305
0.0,0.0,3.089166666666667,0.0,2023-01-19 17:00:00,961.0,7.1,237.16,No Flooding,3.089166666666667,52394,312.0,0.0099011752136752,306,False,0,306,3.089166666666667,3.089166666666667,3.089166666666667,0.0100953159041394,0.0,0.0,True,-0.1300000000000007,False,False,Major Flooding,306,1.0,49,306
0.0,0.0033333333333332,3.089166666666667,0.0033333333333332,2023-01-19 18:00:00,949.0,7.09,237.15,No Flooding,3.0958333333333337,52394,312.0,0.0099225427350427,307,False,0,307,3.0958333333333337,3.0958333333333337,3.0958333333333337,0.0100841476655808,0.0066666666666668,0.0800000000000018,True,-0.1100000000000003,False,False,Major Flooding,307,1.0,49,307
0.0,0.0,3.089166666666667,0.0,2023-01-19 19:00:00,930.0,7.06,237.12,No Flooding,3.089166666666667,52394,312.0,0.0099011752136752,308,False,0,308,3.089166666666667,3.089166666666667,3.089166666666667,0.0100297619047619,-0.0066666666666668,-0.0800000000000018,True,-0.1000000000000005,False,False,Major Flooding,308,1.0,49,308
0.0066666666666665,0.0,3.089166666666667,0.0,2023-01-19 20:00:00,923.0,7.05,237.11,No Flooding,3.095833333333333,52394,312.0,0.0099225427350427,309,False,0,309,3.095833333333333,3.095833333333333,3.095833333333333,0.0100188781014023,0.0066666666666663,0.0799999999999965,True,-0.1000000000000005,False,False,Major Flooding,309,1.0,49,309
0.0,0.0,3.089166666666667,0.0,2023-01-19 21:00:00,908.0,7.02,237.08,No Flooding,3.089166666666667,52394,312.0,0.0099011752136752,310,False,0,310,3.089166666666667,3.089166666666667,3.089166666666667,0.0099650537634408,-0.0066666666666663,-0.0799999999999965,True,-0.1100000000000003,False,False,Major Flooding,310,1.0,49,310
0.0,0.0,3.089166666666667,0.0,2023-01-19 22:00:00,889.0,6.99,237.05,No Flooding,3.089166666666667,52394,312.0,0.0099011752136752,311,False,0,311,3.089166666666667,3.089166666666667,3.089166666666667,0.0099330117899249,0.0,0.0,True,-0.1099999999999994,False,False,Major Flooding,311,1.0,49,311
0.0,0.0,3.089166666666667,0.0,2023-01-19 23:00:00,874.0,6.98,237.04,No Flooding,3.089166666666667,52394,312.0,0.0099011752136752,312,False,0,312,3.089166666666667,3.089166666666667,3.089166666666667,0.0099011752136752,0.0,0.0,True,-0.1099999999999994,False,False,Major Flooding,312,1.0,49,312
0.0166666666666669,0.0091666666666666,0.0166666666666663,0.0091666666666666,2023-03-04 18:00:00,424.0,5.98,236.04,No Flooding,0.0516666666666664,52985,255.0,0.0002026143790849,9,False,-1,10,0.0,0.0516666666666664,-0.0,0.0051666666666666,0.031666666666667,0.380000000000004,False,0.0500000000000007,True,False,Moderate Flooding,9,0.0,49,9
0.0,0.0,0.0166666666666663,0.0,2023-03-04 23:00:00,419.0,5.88,235.94,No Flooding,0.0166666666666663,52985,255.0,6.535947712418156e-05,14,False,-1,15,0.0,0.0166666666666663,-0.0,0.001111111111111,0.0,0.0,True,-0.1000000000000005,False,False,Moderate Flooding,14,5.0,50,0
0.0,0.0,0.0249999999999997,0.0,2023-03-05 03:00:00,427.0,6.05,236.11,No Flooding,0.0249999999999997,52985,255.0,9.803921568627333e-05,18,False,-1,19,0.0,0.0249999999999997,-0.0,0.0013157894736841,0.0033333333333331,0.0399999999999983,True,0.1499999999999994,False,False,Moderate Flooding,18,4.0,51,0
